Volatility 3 Framework 2.27.0

Offset	Order	PID	Start	State	Type	Name	Display	Binary	Binary (Registry)	Dll
0x1a892c37b00	90	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	ClipSVC	Client License Service (ClipSVC)	N/A	%SystemRoot%\System32\svchost.exe -k wsappx -p	%SystemRoot%\System32\ClipSVC.dll
0x1a892c8cb80	612	5104	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	WdiServiceHost	Diagnostic Service Host	C:\WINDOWS\System32\svchost.exe -k LocalService -p	%SystemRoot%\System32\svchost.exe -k LocalService -p	%SystemRoot%\system32\wdi.dll
0x1a892c8cb90	611	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	WdFilter	Microsoft Defender Antivirus Mini-Filter Driver	\FileSystem\WdFilter	system32\drivers\wd\WdFilter.sys	-
0x1a892c868c0	610	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	Wdf01000	Kernel Mode Driver Frameworks service	\Driver\Wdf01000	system32\drivers\Wdf01000.sys	-
0x1a892c87830	609	N/A	SERVICE_BOOT_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	WdBoot	Microsoft Defender Antivirus Boot Driver	N/A	system32\drivers\wd\WdBoot.sys	-
0x1a892c87370	608	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	wcnfs	Windows Container Name Virtualization	N/A	\SystemRoot\system32\drivers\wcnfs.sys	-
0x1a892c87240	607	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	wcncsvc	Windows Connect Now - Config Registrar	N/A	%SystemRoot%\System32\svchost.exe -k LocalServiceAndNoImpersonation -p	%SystemRoot%\System32\wcncsvc.dll
0x1a892c106e0	11	4472	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	AdobeARMservice	Adobe Acrobat Update Service	"C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\armsvc.exe"	"C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\armsvc.exe"	-
0x1a892c106f0	10	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Acx01000	Acx01000	N/A	system32\drivers\Acx01000.sys	-
0x1a892c10270	9	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	acpitime	ACPI Wake Alarm Driver	N/A	\SystemRoot\System32\drivers\acpitime.sys	-
0x1a892c10030	8	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	AcpiPmi	ACPI Power Meter Driver	N/A	\SystemRoot\System32\drivers\acpipmi.sys	-
0x1a892c0fdf0	7	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	acpipagr	ACPI Processor Aggregator Driver	\Driver\acpipagr	\SystemRoot\System32\drivers\acpipagr.sys	-
0x1a892c0fbb0	6	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	acpiex	Microsoft ACPIEx Driver	\Driver\acpiex	System32\Drivers\acpiex.sys	-
0x1a892c0f970	5	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	AcpiDev	ACPI Devices driver	N/A	\SystemRoot\System32\drivers\AcpiDev.sys	-
0x1a892c0f730	4	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	ACPI	Microsoft ACPI Driver	\Driver\ACPI	System32\drivers\ACPI.sys	-
0x1a892c0f4f0	3	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	AarSvc	Agent Activation Runtime	N/A	%SystemRoot%\system32\svchost.exe -k AarSvcGroup -p	%SystemRoot%\System32\AarSvc.dll
0x1a892c0f310	2	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	3ware	3ware	N/A	System32\drivers\3ware.sys	-
0x1a892c0ee90	1	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	1394ohci	1394 OHCI Compliant Host Controller	N/A	\SystemRoot\System32\drivers\1394ohci.sys	-
0x1a892c4e210	237	5084	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	iphlpsvc	IP Helper	C:\WINDOWS\System32\svchost.exe -k NetSvcs -p	%SystemRoot%\System32\svchost.exe -k NetSvcs -p	%SystemRoot%\System32\iphlpsvc.dll
0x1a892c4e220	236	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	IpFilterDriver	IP Traffic Filter Driver	N/A	system32\DRIVERS\ipfltdrv.sys	-
0x1a892c4c050	235	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	iorate	Disk I/O Rate Filter Driver	\Driver\iorate	system32\drivers\iorate.sys	-
0x1a892c4d940	234	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	IntTouch	Intel(R) Precise Touch Service	\Driver\IntTouch	\SystemRoot\System32\drivers\iaPreciseTouch.sys	-
0x1a892c4c8a0	233	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	intelppm	Intel Processor Driver	\Driver\intelppm	\SystemRoot\System32\drivers\intelppm.sys	-
0x1a892c4d480	232	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	intelpmax	Intel(R) Dynamic Device Peak Power Manager Driver	N/A	\SystemRoot\System32\drivers\intelpmax.sys	-
0x1a892c4ce90	231	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	intelpep	Intel(R) Power Engine Plug-in Driver	\Driver\intelpep	System32\drivers\intelpep.sys	-
0x1a892c4c640	230	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	intelide	intelide	N/A	System32\drivers\intelide.sys	-
0x1a892c4c2b0	229	N/A	SERVICE_AUTO_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	IntelAudioService	Intel(R) Audio Service	N/A	%SystemRoot%\system32\cAVS\Intel(R) Audio Service\IntelAudioService.exe	-
0x1a892c4f9b0	228	N/A	SERVICE_AUTO_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	Intel(R) TPM Provisioning Service	Intel(R) TPM Provisioning Service	N/A	%SystemRoot%\System32\DriverStore\FileRepository\iclsclient.inf_amd64_1244e13de260a91d\lib\TPMProvisioningService.exe	-
0x1a892c41b30	227	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	Intel(R) Capability Licensing Service TCP IP Interface	Intel(R) Capability Licensing Service TCP IP Interface	N/A	%SystemRoot%\System32\DriverStore\FileRepository\iclsclient.inf_amd64_1244e13de260a91d\lib\SocketHeciServer.exe	-
0x1a892c41960	226	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	IntcOED	Intel(R) Smart Sound Technology (Intel(R) SST) OED	\Driver\IntcOED	\SystemRoot\System32\drivers\IntcOED.sys	-
0x1a892c4d350	225	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	IntcDAud	Intel(R) Display Audio	\Driver\IntcDAud	\SystemRoot\System32\DriverStore\FileRepository\intcdaud.inf_amd64_3b876fb0bfb3390a\IntcDAud.sys	-
0x1a892c4d5b0	224	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	IntcAzAudAddService	Service for Realtek HD Audio (WDM)	\Driver\IntcAzAudAddService	\SystemRoot\system32\drivers\RTKVHD64.sys	-
0x1a892c4d220	223	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	IntcAudioBus	Intel(R) Smart Sound Technology (Intel(R) SST) Bus	\Driver\IntcAudioBus	\SystemRoot\System32\drivers\IntcAudioBus.sys	-
0x1a892c3b780	125	4376	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	DispBrokerDesktopSvc	Display Policy Service	C:\WINDOWS\system32\svchost.exe -k LocalService -p	%SystemRoot%\system32\svchost.exe -k LocalService -p	%SystemRoot%\System32\DispBroker.Desktop.dll
0x1a892c3b790	124	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	disk	Disk Driver	\Driver\disk	System32\drivers\disk.sys	-
0x1a892c699a0	399	5340	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	RasMan	Remote Access Connection Manager	C:\WINDOWS\System32\svchost.exe -k netsvcs	%SystemRoot%\System32\svchost.exe -k netsvcs	%SystemRoot%\System32\rasmans.dll
0x1a892c699b0	398	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	Rasl2tp	WAN Miniport (L2TP)	\Driver\Rasl2tp	\SystemRoot\System32\drivers\rasl2tp.sys	-
0x1a892c63f40	397	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	RasAuto	Remote Access Auto Connection Manager	N/A	%SystemRoot%\System32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\rasauto.dll
0x1a892c68220	396	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	RasAgileVpn	WAN Miniport (IKEv2)	\Driver\RasAgileVpn	\SystemRoot\System32\drivers\AgileVpn.sys	-
0x1a892c642d0	395	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	RasAcd	Remote Access Auto Connection Driver	N/A	System32\DRIVERS\rasacd.sys	-
0x1a892c623f0	394	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Ramdisk	Windows RAM Disk Driver	N/A	system32\DRIVERS\ramdisk.sys	-
0x1a892c63820	393	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	QWAVEdrv	QWAVE driver	N/A	\SystemRoot\system32\drivers\qwavedrv.sys	-
0x1a892c63a80	392	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	QWAVE	Quality Windows Audio Video Experience	N/A	%windir%\system32\svchost.exe -k LocalServiceAndNoImpersonation -p	%windir%\system32\qwave.dll
0x1a892c68790	391	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	PushToInstall	Windows PushToInstall Service	N/A	%SystemRoot%\System32\svchost.exe -k netsvcs -p	%SystemRoot%\system32\PushToInstall.dll
0x1a892c68d00	390	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	Psched	QoS Packet Scheduler	\Driver\Psched	System32\drivers\pacer.sys	-
0x1a892c34950	102	4520	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	CryptSvc	Cryptographic Services	C:\WINDOWS\system32\svchost.exe -k NetworkService -p	%SystemRoot%\system32\svchost.exe -k NetworkService -p	%SystemRoot%\system32\cryptsvc.dll
0x1a892c34960	101	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	CredentialEnrollmentManagerUserSvc	CredentialEnrollmentManagerUserSvc	N/A	%SystemRoot%\system32\CredentialEnrollmentManager.exe	-
0x1a892c3bcf0	123	4568	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	DiagTrack	Connected User Experiences and Telemetry	C:\WINDOWS\System32\svchost.exe -k utcsvc -p	%SystemRoot%\System32\svchost.exe -k utcsvc -p	%SystemRoot%\system32\diagtrack.dll
0x1a892c3bd00	122	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	diagsvc	Diagnostic Execution Service	N/A	%SystemRoot%\System32\svchost.exe -k diagnostics	%systemroot%\system32\DiagSvc.dll
0x1a892c3b5c0	121	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	diagnosticshub.standardcollector.service	Microsoft (R) Diagnostics Hub Standard Collector Service	N/A	%SystemRoot%\system32\DiagSvcs\DiagnosticsHub.StandardCollector.Service.exe	-
0x1a892c8dbd0	627	4864	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	WinDefend	Microsoft Defender Antivirus Service	"C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2010.7-0\MsMpEng.exe"	"C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2010.7-0\MsMpEng.exe"	-
0x1a892c8dbe0	626	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	WIMMount	WIMMount	N/A	system32\drivers\wimmount.sys	-
0x1a892c86c50	625	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	WiaRpc	Still Image Acquisition Events	N/A	%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\wiarpc.dll
0x1a892c8b060	624	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	WFPLWFS	Microsoft Windows Filtering Platform	\Driver\WFPLWFS	System32\drivers\wfplwfs.sys	-
0x1a892c869f0	623	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	WFDSConMgrSvc	Wi-Fi Direct Services Connection Manager Service	N/A	%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p	%SystemRoot%\System32\wfdsconmgrsvc.dll
0x1a892c8b5d0	622	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	WerSvc	Windows Error Reporting Service	N/A	%SystemRoot%\System32\svchost.exe -k WerSvcGroup	%SystemRoot%\System32\WerSvc.dll
0x1a892c8c0b0	621	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	wercplsupport	Problem Reports Control Panel Support	N/A	%SystemRoot%\System32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\wercplsupport.dll
0x1a892c8c450	620	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	WEPHOSTSVC	Windows Encryption Provider Host Service	N/A	%systemroot%\system32\svchost.exe -k WepHostSvcGroup	%systemroot%\system32\wephostsvc.dll
0x1a892c8e320	619	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	Wecsvc	Windows Event Collector	N/A	%SystemRoot%\system32\svchost.exe -k NetworkService -p	%SystemRoot%\system32\wecsvc.dll
0x1a892c35600	99	5140	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	cphs	Intel(R) Content Protection HECI Service	C:\WINDOWS\System32\DriverStore\FileRepository\64gh6299.inf_amd64_94401bd29769cd59\IntelCpHeciSvc.exe	%SystemRoot%\System32\DriverStore\FileRepository\64gh6299.inf_amd64_94401bd29769cd59\IntelCpHeciSvc.exe	-
0x1a892c6fa50	504	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	TapiSrv	Telephony	N/A	%SystemRoot%\System32\svchost.exe -k NetworkService -p	%SystemRoot%\System32\tapisrv.dll
0x1a892c4e780	253	4904	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	LanmanServer	Server	C:\WINDOWS\system32\svchost.exe -k netsvcs -p	%SystemRoot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\system32\srvsvc.dll
0x1a892c4e790	252	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	KtmRm	KtmRm for Distributed Transaction Coordinator	N/A	%SystemRoot%\System32\svchost.exe -k NetworkServiceAndNoImpersonation -p	%systemroot%\system32\msdtckrm.dll
0x1a892c4fb80	251	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	ksthunk	Kernel Streaming Thunks	\Driver\ksthunk	\SystemRoot\system32\drivers\ksthunk.sys	-
0x1a892c4cc30	250	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	KSecPkg	KSecPkg	\Driver\KSecPkg	System32\Drivers\ksecpkg.sys	-
0x1a892c4cd60	249	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	KSecDD	KSecDD	\Driver\KSecDD	System32\Drivers\ksecdd.sys	-
0x1a8930b0dd0	680	8028	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	OneSyncSvc_ade08	Sync Host_ade08	C:\WINDOWS\System32\svchost.exe -k UnistackSvcGroup	C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup	-
0x1a8930b0de0	679	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	MessagingService_ade08	MessagingService_ade08	N/A	C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup	-
0x1a8930b0a00	678	8244	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	DevicesFlowUserSvc_ade08	DevicesFlow_ade08	C:\WINDOWS\system32\svchost.exe -k DevicesFlow	C:\WINDOWS\system32\svchost.exe -k DevicesFlow	-
0x1a892c8d660	661	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	WwanSvc	WWAN AutoConfig	N/A	%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\wwansvc.dll
0x1a892c8d670	660	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	WUDFWpdFs	WPD File System driver	\Driver\WudfRd	\SystemRoot\system32\DRIVERS\WUDFRd.sys	-
0x1a892c97c40	659	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	WUDFRd	Windows Driver Foundation - User-mode Driver Framework Reflector	\Driver\WudfRd	\SystemRoot\System32\drivers\WUDFRd.sys	-
0x1a892c98f40	658	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	WudfPf	User Mode Driver Frameworks Platform Driver	N/A	system32\drivers\WudfPf.sys	-
0x1a892c56b70	343	2844	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	NlaSvc	Network Location Awareness	-	%SystemRoot%\System32\svchost.exe -k NetworkService -p	%SystemRoot%\System32\nlasvc.dll
0x1a892c8d660	661	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	WwanSvc	WWAN AutoConfig	N/A	%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\wwansvc.dll
0x1a892c8d670	660	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	WUDFWpdFs	WPD File System driver	\Driver\WudfRd	\SystemRoot\system32\DRIVERS\WUDFRd.sys	-
0x1a892c97c40	659	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	WUDFRd	Windows Driver Foundation - User-mode Driver Framework Reflector	\Driver\WudfRd	\SystemRoot\System32\drivers\WUDFRd.sys	-
0x1a892c98f40	658	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	WudfPf	User Mode Driver Frameworks Platform Driver	N/A	system32\drivers\WudfPf.sys	-
0x1a892c4fd40	248	840	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	KeyIso	CNG Key Isolation	C:\WINDOWS\system32\lsass.exe	%SystemRoot%\system32\lsass.exe	%SystemRoot%\system32\keyiso.dll
0x1a892c4fd50	247	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	kdnic	Microsoft Kernel Debug Network Miniport (NDIS 6.20)	\Driver\kdnic	\SystemRoot\System32\drivers\kdnic.sys	-
0x1a892c4c510	246	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	kbdhid	Keyboard HID Driver	\Driver\kbdhid	\SystemRoot\System32\drivers\kbdhid.sys	-
0x1a892c4da70	245	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	kbdclass	Keyboard Class Driver	\Driver\kbdclass	\SystemRoot\System32\drivers\kbdclass.sys	-
0x1a892c4c3e0	244	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	ItSas35i	ItSas35i	N/A	System32\drivers\ItSas35i.sys	-
0x1a892c4c9d0	243	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	iScsiPrt	iScsiPort Driver	N/A	\SystemRoot\System32\drivers\msiscsi.sys	-
0x1a892c4cb00	242	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	isapnp	isapnp	N/A	System32\drivers\isapnp.sys	-
0x1a892c4d810	241	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	IpxlatCfgSvc	IP Translation Configuration Service	N/A	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\IpxlatCfg.dll
0x1a892c4e5c0	240	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	IPT	IPT	N/A	\SystemRoot\System32\drivers\ipt.sys	-
0x1a892c4d6e0	239	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	IPNAT	IP Network Address Translator	N/A	System32\drivers\ipnat.sys	-
0x1a892c4cfc0	238	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	IPMIDRV	IPMIDRV	N/A	\SystemRoot\System32\drivers\IPMIDrv.sys	-
0x1a892c8b960	653	15504	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	wscsvc	Security Center	C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p	%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p	%SystemRoot%\System32\wscsvc.dll
0x1a892c8b970	652	N/A	SERVICE_DISABLED	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	ws2ifsl	Winsock IFS Driver	N/A	\SystemRoot\system32\drivers\ws2ifsl.sys	-
0x1a892c86790	651	N/A	SERVICE_AUTO_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	WpnUserService	Windows Push Notifications User Service	N/A	%SystemRoot%\system32\svchost.exe -k UnistackSvcGroup	%SystemRoot%\System32\WpnUserService.dll
0x1a892c41210	155	1404	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	fdPHost	Function Discovery Provider Host	C:\WINDOWS\system32\svchost.exe -k LocalService -p	%SystemRoot%\system32\svchost.exe -k LocalService -p	%SystemRoot%\system32\fdPHost.dll
0x1a892c41220	154	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	fdc	Floppy Disk Controller Driver	N/A	\SystemRoot\System32\drivers\fdc.sys	-
0x1a892c38220	153	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	Fax	Fax	N/A	%systemroot%\system32\fxssvc.exe	-
0x1a892c40270	152	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	fastfat	FAT12/16/32 File System Driver	\FileSystem\fastfat	-	-
0x1a892c38e00	151	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	exfat	exFAT File System Driver	\FileSystem\exfat	-	-
0x1a892c8dda0	617	5896	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	WdNisSvc	Microsoft Defender Antivirus Network Inspection Service	"C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2010.7-0\NisSrv.exe"	"%ProgramData%\Microsoft\Windows Defender\platform\4.18.2010.7-0\NisSrv.exe"	-
0x1a892c8ddb0	616	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	WdNisDrv	Microsoft Defender Antivirus Network Inspection System Driver	\Driver\WdNisDrv	system32\drivers\wd\WdNisDrv.sys	-
0x1a892c87110	615	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	WdmCompanionFilter	WdmCompanionFilter	N/A	system32\drivers\WdmCompanionFilter.sys	-
0x1a892c874a0	614	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	wdiwifi	WDI Driver Framework	\Driver\wdiwifi	system32\DRIVERS\wdiwifi.sys	-
0x1a892c409a0	131	6636	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	DoSvc	Delivery Optimization	C:\WINDOWS\System32\svchost.exe -k NetworkService -p	%SystemRoot%\System32\svchost.exe -k NetworkService -p	-
0x1a892c41ec0	156	5928	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	FDResPub	Function Discovery Resource Publication	C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p	%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation -p	%SystemRoot%\system32\fdrespub.dll
0x1a892c6c790	472	4748	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	SstpSvc	Secure Socket Tunneling Protocol Service	C:\WINDOWS\system32\svchost.exe -k LocalService -p	%SystemRoot%\system32\svchost.exe -k LocalService -p	%SystemRoot%\system32\sstpsvc.dll
0x1a892c6c7a0	471	N/A	SERVICE_DISABLED	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	ssh-agent	OpenSSH Authentication Agent	N/A	%SystemRoot%\System32\OpenSSH\ssh-agent.exe	-
